,id,type,address,number,postal_code,municipality,province,location,public,available,hours,full_address,lat,lon
12248,14082.0,Appareil fixe-Vast apparaat,Rue de loxum / loksumstraat,25.0,1000,Brussel,Brussels Hoofdstedelijk Gewest,"4de verdieping, aan de ingang van de verdieping, achter de schuifdeuren aan de kant van de coffeecorner (ook wel kant Mercier genoemd)",Oui-Ja,Non-Nee,9h - 17h,"Rue de loxum / loksumstraat, 1000 Brussel, Bruxelles-brussel",50.8470871,4.3581156
12249,14083.0,Appareil fixe-Vast apparaat,Rue de loxum / loksumstraat,25.0,1000,Brussel,Brussels Hoofdstedelijk Gewest,"3de verdieping, aan de ingang van de verdieping, achter de schuifdeuren aan de kant van de vestiaire/lockers (ook wel kant Mercier genoemd)",Oui-Ja,Non-Nee,9h - 17h,"Rue de loxum / loksumstraat, 1000 Brussel, Bruxelles-brussel",50.8470871,4.3581156
12250,14084.0,Appareil fixe-Vast apparaat,Chemin du bois de fouage,1.0,7640,Antoing,Provincie Henegouwen,Piscine,Oui-Ja,Non-Nee,,"Chemin du bois de fouage, 7640 Antoing, Hainaut",50.5475806,3.4786197
12251,14086.0,Appareil fixe-Vast apparaat,Chemin du bois de fouage,1.0,7640,Antoing,Provincie Henegouwen,Restaurant,Oui-Ja,Non-Nee,,"Chemin du bois de fouage, 7640 Antoing, Hainaut",50.5475806,3.4786197
12252,14087.0,Appareil fixe-Vast apparaat,Avenue patton,261.0,6700,Arlon,Provincie Luxemburg,.,Oui-Ja,Non-Nee,,"Avenue patton, 6700 Arlon, Luxembourg",49.6724476,5.8162996
12253,14088.0,Appareil fixe-Vast apparaat,Rue jean-louis adam,,4400,Flémalle,Provincie Luik,.,Oui-Ja,Non-Nee,,"Rue jean-louis adam, 4400 Flémalle, Liège",50.6234422,5.4439485
12254,14089.0,Appareil fixe-Vast apparaat,Rue du panier vert,70.0,1400,Nivelles,Provincie Waals-Brabant,.,Oui-Ja,Non-Nee,,"Rue du panier vert, 1400 Nivelles, Brabant wallon",50.5934929,4.3064461
12255,14090.0,Appareil fixe-Vast apparaat,Place du sablon,1.0,5030,Sauvenière ,Provincie Namen,Dans le hall d entrée de l école communale ,Non-Nee,Non-Nee,,"Place du sablon, 5030 Sauvenière , Namur",50.5809396,4.7262588
12256,14091.0,Appareil fixe-Vast apparaat,Rue du fond cattelain ,4.0,1435,Mont-saint-guibert,Provincie Waals-Brabant,station,Non-Nee,Non-Nee,,"Rue du fond cattelain , 1435 Mont-saint-guibert, Brabant wallon",50.6578355,4.626033
12257,14092.0,Appareil fixe-Vast apparaat,Avenue albert einstein,1.0,1348,Ottignies-louvain-la-neuve ,Provincie Waals-Brabant,Accuel Reception ,Non-Nee,Non-Nee,,"Avenue albert einstein, 1348 Ottignies-louvain-la-neuve , Brabant wallon",50.6654116,4.6286016
12258,14093.0,Appareil fixe-Vast apparaat,Rue du serpolet,,7552,Tournai ,Provincie Henegouwen,Bureau du Chef,Non-Nee,Non-Nee,,"Rue du serpolet, 7552 Tournai , Hainaut",50.6118342,3.3304598
12259,14094.0,Appareil fixe-Vast apparaat,Rue de l echauffourée,101.0,7700,Mouscron ,Provincie Henegouwen,Bureau du chef ,Non-Nee,Non-Nee,,"Rue de l echauffourée, 7700 Mouscron , Hainaut",50.7533198,3.1831818
12260,14095.0,Appareil fixe-Vast apparaat,Rue de triemont,131.0,4280,Hannut ,Provincie Luik,bureau ,Non-Nee,Non-Nee,,"Rue de triemont, 4280 Hannut , Liège",50.67370649999999,5.0575793
12261,14096.0,Appareil fixe-Vast apparaat,Rue albert legrand,6.0,4500,Huy ,Provincie Luik,Bureau,Non-Nee,Non-Nee,,"Rue albert legrand, 4500 Huy , Liège",50.5316063,5.2625814
12262,14097.0,Appareil fixe-Vast apparaat,Rue  de villers ,50.0,4520,Wanze,Provincie Luik,Bureau du Chef,Non-Nee,Non-Nee,,"Rue  de villers , 4520 Wanze, Hainaut",50.5688154,5.2405201
12263,14098.0,Appareil fixe-Vast apparaat,Rue du parc,,4800,Verviers,Provincie Luik,bureau ,Non-Nee,Non-Nee,,"Rue du parc, 4800 Verviers, Liège",50.5832406,5.8594592
12264,14099.0,Appareil fixe-Vast apparaat,Rue andré feher ,4.0,6900,Marche-en-famenne ,Provincie Luxemburg,bureau chef,Non-Nee,Non-Nee,,"Rue andré feher , 6900 Marche-en-famenne , Luxembourg",50.2383988,5.2899526
12265,14100.0,Appareil fixe-Vast apparaat,Rue du parc industriel ,,6900,Marche en famenne,Provincie Luxemburg,bureau,Non-Nee,Non-Nee,,"Rue du parc industriel , 6900 Marche en famenne, Luxembourg",50.2178252,5.3211905
12266,14101.0,Appareil Mobile- Mobiel apparaat,Kouterlaan,21.0,9070,Destelbergen,Provincie Oost-Vlaanderen,"Locatie: 51.025931, 3.800686",,,,"Kouterlaan, 9070 Destelbergen, Oost-vlaanderen",51.0268027,3.7998864
12267,14102.0,Appareil fixe-Vast apparaat,Molenweg ,109.0,2811,Willebroek ,Provincie Antwerpen,Magazijn ,Non-Nee,Non-Nee,,"Molenweg , 2811 Willebroek , Antwerpen",51.0524907,4.367743
12268,14103.0,Appareil fixe-Vast apparaat,Pildersweg ,6.0,8800,Roeselare,Provincie West-Vlaanderen,Aan personeelsingang van de fabriek aan betonnen paal thv EHBO lokaal,Non-Nee,Oui-Ja,,"Pildersweg , 8800 Roeselare, West-vlaanderen",50.9422062,3.1683574
12269,14104.0,Appareil fixe-Vast apparaat,Zwaaikomstraat ,40.0,8800,Roeselare,Provincie West-Vlaanderen,In het labo in productie hal 2,Non-Nee,Oui-Ja,,"Zwaaikomstraat , 8800 Roeselare, West-vlaanderen",50.9507241,3.1506505
12270,14105.0,Appareil fixe-Vast apparaat,Rumbeeksegravier ,157.0,8800,Roeselare,Provincie West-Vlaanderen,"In labo van de Chips afdeling direct naast de deur, te bereiken via personeelsingang Chips",Non-Nee,Oui-Ja,,"Rumbeeksegravier , 8800 Roeselare, West-vlaanderen",50.9478392,3.165368
12271,14106.0,Appareil fixe-Vast apparaat,Rumbeeksegravier ,157.0,8800,Roeselare,Provincie West-Vlaanderen,In het receptielokaal bij de receptie van bureaugebouw,Oui-Ja,Non-Nee,ma-vr van 8uur tot 17u30,"Rumbeeksegravier , 8800 Roeselare, West-vlaanderen",50.9478392,3.165368
12272,14107.0,Appareil Mobile- Mobiel apparaat,Rue jean jaurès,2.0,6180,Courcelles,Provincie Henegouwen,AED mobile,,,,"Rue jean jaurès, 6180 Courcelles, Hainaut",50.4606028,4.374477
12273,14108.0,Appareil fixe-Vast apparaat,Rue du général de gaulle,72.0,6180,Courcelles,Provincie Henegouwen,.,Oui-Ja,Non-Nee,,"Rue du général de gaulle, 6180 Courcelles, Hainaut",50.4546536,4.3817215
12274,14109.0,Appareil fixe-Vast apparaat,Boulevard emile devreux,27.0,6000,Charleroi,Provincie Henegouwen,.,Oui-Ja,Non-Nee,,"Boulevard emile devreux, 6000 Charleroi, Hainaut",50.4080675,4.4494966
12275,14110.0,Appareil fixe-Vast apparaat,Boulevard emile devreux,27.0,6000,Charleroi,Provincie Henegouwen,.,Oui-Ja,Non-Nee,,"Boulevard emile devreux, 6000 Charleroi, Hainaut",50.4080675,4.4494966
12276,14111.0,Appareil fixe-Vast apparaat,Boulevard emile devreux,27.0,6000,Charleroi,Provincie Henegouwen,.,Oui-Ja,Non-Nee,,"Boulevard emile devreux, 6000 Charleroi, Hainaut",50.4080675,4.4494966
12277,14113.0,Appareil fixe-Vast apparaat,Holven ,122.0,2490,Balen ,Provincie Antwerpen,Refter 4 naast hal H ,Non-Nee,Oui-Ja,,"Holven , 2490 Balen , Antwerpen",51.16369,5.15712
12278,14114.0,Appareil fixe-Vast apparaat,Holven ,122.0,2490,Balen ,Provincie Antwerpen,naast de tikklok van arbeiders ,Non-Nee,Oui-Ja,,"Holven , 2490 Balen , Antwerpen",51.16369,5.15712
12279,14115.0,Appareil fixe-Vast apparaat,Holven ,122.0,2490,Balen ,Provincie Antwerpen,"straatkant bedrijf, naast receptie ",Oui-Ja,Oui-Ja,,"Holven , 2490 Balen , Antwerpen",51.16369,5.15712
12280,14116.0,Appareil fixe-Vast apparaat,Avenue des artisans,,7822,Ath ,Provincie Henegouwen,station,Non-Nee,Non-Nee,,"Avenue des artisans, 7822 Ath , Hainaut",50.6634786,3.8647297
12281,14117.0,Appareil fixe-Vast apparaat,Chaussée de mons ,92.0,6460,Chimay ,Provincie Henegouwen,Bureau chef station ,Non-Nee,Non-Nee,,"Chaussée de mons , 6460 Chimay , Hainaut",50.0850173,4.293276
12282,14118.0,Appareil fixe-Vast apparaat,Rue de la herseautoise ,24.0,7600,Péruwelz,Provincie Henegouwen,.,Oui-Ja,Non-Nee,,"Rue de la herseautoise , 7600 Péruwelz, Hainaut",50.5128453,3.5839769
12283,14119.0,Appareil fixe-Vast apparaat,Oosterring ,16.0,3600,Genk,Provincie Limburg,.,Oui-Ja,Non-Nee,,"Oosterring , 3600 Genk, Limburg",50.9444132,5.5200631
12284,14120.0,Appareil fixe-Vast apparaat,Oosterring,16.0,3600,Genk,Provincie Limburg,.,Oui-Ja,Non-Nee,,"Oosterring, 3600 Genk, Limburg",50.9444132,5.5200631
12285,14121.0,Appareil fixe-Vast apparaat,Oosterring,16.0,3600,Genk,Provincie Limburg,.,Oui-Ja,Non-Nee,,"Oosterring, 3600 Genk, Limburg",50.9444132,5.5200631
12286,14122.0,Appareil fixe-Vast apparaat,Toekomstlaan ,22.0,2900,Schoten,Provincie Antwerpen,Kantine,Oui-Ja,Non-Nee,,"Toekomstlaan , 2900 Schoten, Antwerpen",51.2423087,4.4589801
12287,14123.0,Appareil fixe-Vast apparaat,Rue grande ,8.0,7020,Mons,Provincie Henegouwen,Camion 1 ,Non-Nee,Non-Nee,,"Rue grande , 7020 Mons, Hainaut",50.4922071,3.9727499
12288,14124.0,Appareil fixe-Vast apparaat,Rue grande,8.0,7020,Moescron,Provincie Henegouwen,Camion 2 ,Non-Nee,Non-Nee,,"Rue grande, 7020 Moescron, Hainaut",50.4922071,3.9727499
12289,14125.0,Appareil fixe-Vast apparaat,Rue de montigny,42.0,6000,Charleroi,Provincie Henegouwen,.,Oui-Ja,Non-Nee,,"Rue de montigny, 6000 Charleroi, Hainaut",50.40559,4.45033
12290,14126.0,Appareil fixe-Vast apparaat,Rue arthur dubois,,6230,Pont-à-celles,Provincie Henegouwen,.,Oui-Ja,Non-Nee,,"Rue arthur dubois, 6230 Pont-à-celles, Hainaut",50.4830526,4.403747
12291,14127.0,Appareil fixe-Vast apparaat,Rue granbonpré,11.0,1435,Mont-saint-guibert,Provincie Waals-Brabant,.,Oui-Ja,Non-Nee,,"Rue granbonpré, 1435 Mont-saint-guibert, Brabant wallon",50.6613376,4.6412251
12292,14128.0,Appareil fixe-Vast apparaat,Brandekensweg,17.0,2627,Schelle,Provincie Antwerpen,.,Oui-Ja,Non-Nee,,"Brandekensweg, 2627 Schelle, Antwerpen",51.115175,4.3680739
12293,14129.0,Appareil fixe-Vast apparaat,Allée de salmonsart ,12.0,7090,Braine-le-comte,Provincie Henegouwen,Hall d accueil de l entreprise ,Oui-Ja,Non-Nee,7h30 - 18h,"Allée de salmonsart , 7090 Braine-le-comte, Hainaut",50.59995,4.1219
12294,14130.0,Appareil fixe-Vast apparaat,Chemin du clypot ,3.0,7063,Neufvilles ,Provincie Henegouwen,Hall d accueil de l entreprise ,Oui-Ja,Non-Nee,7h30 - 18h,"Chemin du clypot , 7063 Neufvilles , Hainaut",50.5746364,4.0219064
12295,14131.0,Appareil fixe-Vast apparaat,Rue barbet,86.0,7301,Hornu,Provincie Henegouwen,.,Oui-Ja,Non-Nee,,"Rue barbet, 7301 Hornu, Hainaut",50.4326715,3.8329618
12296,14132.0,Appareil fixe-Vast apparaat,Rue du mery ,26.0,4000,Liège,Provincie Luik,.,Oui-Ja,Non-Nee,,"Rue du mery , 4000 Liège, Liège",50.6396816,5.5752058
12297,14134.0,Appareil fixe-Vast apparaat,Rue xavier de buc,13.0,1180,Uccle,Brussels Hoofdstedelijk Gewest,.,Oui-Ja,Non-Nee,,"Rue xavier de buc, 1180 Uccle, Bruxelles-brussel",50.8027666,4.340949999999999
12298,14135.0,Appareil fixe-Vast apparaat,Frankrijklei,26.0,2000,Antwerpen,Provincie Antwerpen,.,Oui-Ja,Non-Nee,,"Frankrijklei, 2000 Antwerpen, Antwerpen",51.2151342,4.4127668
12299,14136.0,Appareil fixe-Vast apparaat,Oude graanmarkt,33.0,1000,Bruxelles,Brussels Hoofdstedelijk Gewest,.,Oui-Ja,Non-Nee,,"Oude graanmarkt, 1000 Bruxelles, Bruxelles-brussel",50.8499556,4.3465615
12300,14137.0,Appareil fixe-Vast apparaat,Transportstraat,,3980,Tessenderlo,Provincie Limburg,.,Oui-Ja,Non-Nee,,"Transportstraat, 3980 Tessenderlo, Limburg",51.0679087,5.1494133
12301,14138.0,Appareil fixe-Vast apparaat,Place bosch,7.0,1300,Wavre,Provincie Waals-Brabant,.,Oui-Ja,Non-Nee,,"Place bosch, 1300 Wavre, Brabant wallon",50.7139042,4.6109468
12302,14139.0,Appareil fixe-Vast apparaat,Melkerijstraat ,39.0,9185,Wachtebeke,Provincie Oost-Vlaanderen,Kantine Tennisclub Wachtebeke,Oui-Ja,Oui-Ja,,"Melkerijstraat , 9185 Wachtebeke, Oost-vlaanderen",51.17517,3.8569
12303,14140.0,Appareil fixe-Vast apparaat,Sportstraat,6.0,9185,Wachtebeke,Provincie Oost-Vlaanderen,Kantine SK Wachtebeke (voetbalclub),Oui-Ja,Oui-Ja,,"Sportstraat, 9185 Wachtebeke, Oost-vlaanderen",51.1771956,3.8718523
12304,14141.0,Appareil Mobile- Mobiel apparaat,Leuvensesteenweg,643.0,1930,Zaventem,Provincie Vlaams-Brabant,Mobiel AED apparaat,,,,"Leuvensesteenweg, 1930 Zaventem, Bruxelles-brussel",50.8740713,4.4881282
12305,14142.0,Appareil fixe-Vast apparaat,Jan vandeveldelaan,15.0,3010,Leuven,Provincie Vlaams-Brabant,in de sterilisatieruimte naast de balie,Oui-Ja,Non-Nee,tijdens openingsuren: 09-17u,"Jan vandeveldelaan, 3010 Leuven, Vlaams-brabant",50.8743341,4.7249858
12306,14143.0,Appareil fixe-Vast apparaat,Leuvensesteenweg,7.0,3080,Tervuren,Provincie Vlaams-Brabant,tandartspraktijk ,Oui-Ja,Non-Nee,tijdens openingsuren: 09-17u,"Leuvensesteenweg, 3080 Tervuren, Vlaams-brabant",50.8354943,4.5347508
12307,14144.0,Appareil fixe-Vast apparaat,Genèvestraat ,,1140,Evere,Brussels Hoofdstedelijk Gewest,Gelijkvloers ,Oui-Ja,Non-Nee,tijdens openingsuren: 09-17u,"Genèvestraat , 1140 Evere, Bruxelles-brussel",50.8618236,4.4033565
12308,14145.0,Appareil fixe-Vast apparaat,Kruisboogsquare ,6.0,1170,Watermael-boitsfort ,Brussels Hoofdstedelijk Gewest,tandartspraktijk,Oui-Ja,Non-Nee,openingsuren: 09-17u,"Kruisboogsquare , 1170 Watermael-boitsfort , Brabant wallon",50.8014894,4.4091937
12309,14146.0,Appareil fixe-Vast apparaat,Beertstraat,1.0,1670,Pepingen,Provincie Vlaams-Brabant,tandartspraktijk,Oui-Ja,Non-Nee,openingsuren: 09-17u,"Beertstraat, 1670 Pepingen, Vlaams-brabant",50.7448937,4.1963057
12310,14147.0,Appareil fixe-Vast apparaat,Fritz vinckelaan ,244.0,8450,Bredene,Provincie West-Vlaanderen,tandartspraktijk,Oui-Ja,Non-Nee,openingsuren: 09-17u,"Fritz vinckelaan , 8450 Bredene, West-vlaanderen",51.2294189,2.9665292
12311,14148.0,Appareil fixe-Vast apparaat,Harpstraat,3.0,8530,Harelbeke,Provincie West-Vlaanderen,tandartpraktijk - gelijkvloers,Oui-Ja,Non-Nee,openingsuren : 09-17u,"Harpstraat, 8530 Harelbeke, West-vlaanderen",50.8539227,3.3332688
12312,14149.0,Appareil fixe-Vast apparaat,Dam,15.0,8870,Izegem,Provincie West-Vlaanderen,tandartspraktijk - gelijkvloers,Oui-Ja,Non-Nee,openingsuren 09-17u,"Dam, 8870 Izegem, West-vlaanderen",50.9237726,3.2172817
12313,14150.0,Appareil fixe-Vast apparaat,Ledebergplein,,9050,Gent,Provincie Oost-Vlaanderen,tandartspraktijk - gelijkvloers,Oui-Ja,Non-Nee,openingsuren 09-17u,"Ledebergplein, 9050 Gent, Oost-vlaanderen",51.0373955,3.7416244
12314,14151.0,Appareil fixe-Vast apparaat,Meidoornlaan ,26.0,9120,Beveren,Provincie Oost-Vlaanderen,tandartspraktijk - gelijkvloers,Oui-Ja,Non-Nee,openingsuren 09-17u,"Meidoornlaan , 9120 Beveren, Oost-vlaanderen",51.2098233,4.2560656
12315,14152.0,Appareil fixe-Vast apparaat,Albrecht dürerlaan ,60.0,9030,Mariakerke,Provincie Oost-Vlaanderen,tandartspraktijk,Oui-Ja,Non-Nee,openingsuren 09-17u,"Albrecht dürerlaan , 9030 Mariakerke, Oost-vlaanderen",51.0783779,3.687205
12316,14153.0,Appareil fixe-Vast apparaat,Robrecht de frieslaan,,9150,Kruibeke,Provincie Oost-Vlaanderen,tandartspraktijk - gelijkvloers,Oui-Ja,Non-Nee,openingsuren: 09-17u,"Robrecht de frieslaan, 9150 Kruibeke, Oost-vlaanderen",51.1319812,4.2907022
12317,14154.0,Appareil fixe-Vast apparaat,Ring oost,14.0,9400,Ninove,Provincie Oost-Vlaanderen,tandartspraktijk - gelijkvloers,Oui-Ja,Non-Nee,openingsuren: 09-17u,"Ring oost, 9400 Ninove, Oost-vlaanderen",50.8432568,4.0336707
12318,14155.0,Appareil fixe-Vast apparaat,Guido gezellelaan,27.0,9800,Deinze,Provincie Oost-Vlaanderen,tandartspraktijk,Oui-Ja,Non-Nee,openingsuren: 09-17u,"Guido gezellelaan, 9800 Deinze, Oost-vlaanderen",50.9831275,3.5327255
12319,14156.0,Appareil fixe-Vast apparaat,Gemeenteplein ,,9090,Melle,Provincie Oost-Vlaanderen,tandartspraktijk - 1ste verdieping,Oui-Ja,Non-Nee,openingsuren 09-17u,"Gemeenteplein , 9090 Melle, Oost-vlaanderen",51.0027959,3.7986859
12320,14157.0,Appareil fixe-Vast apparaat,Zone d activite sud ,5.0,5377,Baillonville,Provincie Namen,rdc,Oui-Ja,Non-Nee,8h-17h,"Zone d activite sud , 5377 Baillonville, Namur",50.2899325,5.338665
12321,14158.0,Appareil fixe-Vast apparaat,Massemsesteenweg,195.0,9230,Massemen,Provincie Oost-Vlaanderen,inkom,Non-Nee,Non-Nee,,"Massemsesteenweg, 9230 Massemen, Oost-vlaanderen",50.9874269,3.8774149
12322,14159.0,Appareil fixe-Vast apparaat,Roeselarestraat,205.0,8840,Oostnieuwkerke,Provincie West-Vlaanderen,bij de receptie,Non-Nee,Non-Nee,,"Roeselarestraat, 8840 Oostnieuwkerke, West-vlaanderen",50.9424862,3.0750385
12323,14160.0,Appareil fixe-Vast apparaat,Ooievaarsnest,3.0,2870,Puurs - sint - amands,Provincie Antwerpen,Inkom,Non-Nee,Non-Nee,,"Ooievaarsnest, 2870 Puurs - sint - amands, Antwerpen",51.0730063,4.343295
12324,14161.0,Appareil fixe-Vast apparaat,Ooievaarsnest,3.0,2870,Puurs - sint - amands,Provincie Antwerpen,Buitenkast achterkant gebouw slip school,Oui-Ja,Oui-Ja,,"Ooievaarsnest, 2870 Puurs - sint - amands, Antwerpen",51.0730063,4.343295
12325,14162.0,Appareil fixe-Vast apparaat,Blijde inkomststraat ,21.0,3000,Leuven,Provincie Vlaams-Brabant,Inkom,Non-Nee,Non-Nee,,"Blijde inkomststraat , 3000 Leuven, Vlaams-brabant",50.8756114,4.7110059
12326,14164.0,Appareil fixe-Vast apparaat,Jules sermonstraat ,17.0,1600,Sint - pieters - leeuw,Provincie Vlaams-Brabant,Buitenkast inkom,Oui-Ja,Oui-Ja,,"Jules sermonstraat , 1600 Sint - pieters - leeuw, Vlaams-brabant",50.7779346,4.2431873
12327,14165.0,Appareil fixe-Vast apparaat,Sluisweg ,2.0,9000,Gent,Provincie Oost-Vlaanderen,Inkom,Non-Nee,Non-Nee,,"Sluisweg , 9000 Gent, Oost-vlaanderen",51.0121305,3.7387784
12328,14166.0,Appareil fixe-Vast apparaat,Sluisweg,1.0,9000,Gent,Provincie Oost-Vlaanderen,Inkom,Non-Nee,Non-Nee,,"Sluisweg, 9000 Gent, Oost-vlaanderen",51.0121305,3.7387784
12329,14167.0,Appareil fixe-Vast apparaat,Aatststraat ,182.0,9700,Oudenaarde,Provincie Oost-Vlaanderen,Inkom,Non-Nee,Non-Nee,,"Aatststraat , 9700 Oudenaarde, Oost-vlaanderen",50.8409511,3.6155211
12330,14168.0,Appareil fixe-Vast apparaat,Ridder dessainlaan ,65.0,2800,Mechelen,Provincie Antwerpen,Aan hockeyveld,Oui-Ja,Oui-Ja,,"Ridder dessainlaan , 2800 Mechelen, Antwerpen",51.019641,4.4681071
12331,14171.0,Appareil fixe-Vast apparaat,Place de roucourt,11.0,7601,Roucourt,Provincie Henegouwen,.,Oui-Ja,Non-Nee,,"Place de roucourt, 7601 Roucourt, Hainaut",50.5281716,3.5854642
12332,14172.0,Appareil fixe-Vast apparaat,Chaussée de tournai,5.0,7904,Leuze-en-hainaut,Provincie Henegouwen,.,Oui-Ja,Non-Nee,,"Chaussée de tournai, 7904 Leuze-en-hainaut, Hainaut",50.5928731,3.5750951
12333,14173.0,Appareil fixe-Vast apparaat,Rue de mortagne,30.0,7604,Baugnies,Provincie Henegouwen,.,Oui-Ja,Non-Nee,,"Rue de mortagne, 7604 Baugnies, Hainaut",50.5734532,3.5706764
12334,14174.0,Appareil fixe-Vast apparaat,Rue de la vicairie,8.0,7601,Roucourt,Provincie Henegouwen,.,Oui-Ja,Non-Nee,,"Rue de la vicairie, 7601 Roucourt, Hainaut",50.5298319,3.5885226
12335,14175.0,Appareil fixe-Vast apparaat,Noord brabantlaan,70.0,2300,Turnhout,Provincie Antwerpen,Te vinden aan het onthaal van het commissariaat.,Non-Nee,Oui-Ja,,"Noord brabantlaan, 2300 Turnhout, Antwerpen",51.3315778,4.9620934
12336,14187.0,Appareil fixe-Vast apparaat,Grote markt ,1.0,2000,Antwerpen,Provincie Antwerpen,Inkom,Oui-Ja,Oui-Ja,,"Grote markt , 2000 Antwerpen, Antwerpen",51.22114,4.4002183
12337,14196.0,Appareil fixe-Vast apparaat,Borrewaterstraat,1.0,2100,Antwerpen,Provincie Antwerpen,Buitenkast inkom,Oui-Ja,Oui-Ja,,"Borrewaterstraat, 2100 Antwerpen, Antwerpen",51.2398114,4.4451542
12338,14201.0,Appareil fixe-Vast apparaat,Chaussée de ruisbroek,85.0,1190,Forest,Brussels Hoofdstedelijk Gewest,"Couloir Rez-de-chaussée, entre les entrées avant et arrière du batiment",Oui-Ja,Non-Nee,8h-17h,"Chaussée de ruisbroek, 1190 Forest, Bruxelles-brussel",50.7981358,4.3121017
12339,14202.0,Appareil fixe-Vast apparaat,Rue de la jonction ,4.0,6030,Marchienne-au-pont,Provincie Henegouwen,Bureau,Oui-Ja,Non-Nee,,"Rue de la jonction , 6030 Marchienne-au-pont, Hainaut",50.4211231,4.3964711
12340,14203.0,Appareil fixe-Vast apparaat,Rue de la jonction,4.0,6030,Marchienne-au-pont,Provincie Henegouwen,Salle de contrôle,Oui-Ja,Non-Nee,,"Rue de la jonction, 6030 Marchienne-au-pont, Hainaut",50.4211231,4.3964711
12341,14204.0,Appareil fixe-Vast apparaat,Rue de la jonction,4.0,6030,Marchienne-au-pont,Provincie Henegouwen,Expédition,Oui-Ja,Non-Nee,,"Rue de la jonction, 6030 Marchienne-au-pont, Hainaut",50.4211231,4.3964711
12342,14205.0,Appareil fixe-Vast apparaat,Rue de l evêque,1.0,1000,Bruxelles,Brussels Hoofdstedelijk Gewest,Intérieur,Oui-Ja,Non-Nee,,"Rue de l evêque, 1000 Bruxelles, Bruxelles-brussel",50.8503512,4.351742
12343,14206.0,Appareil fixe-Vast apparaat,Vervierser strabe,80.0,4700,Eupen ,Provincie Luik,bureau du chef ,Non-Nee,Non-Nee,,"Vervierser strabe, 4700 Eupen , Liège",50.6319882,6.019218
12344,14207.0,Appareil fixe-Vast apparaat,Avenue de l indenpendance ,103.0,4020,Liège,Provincie Luik,bureau du chef ,Non-Nee,Non-Nee,,"Avenue de l indenpendance , 4020 Liège, Liège",50.6630668,5.6474068
12345,14208.0,Appareil fixe-Vast apparaat,Rue de science ,10.0,1400,Nivelles,Provincie Waals-Brabant,bureau ,Non-Nee,Non-Nee,,"Rue de science , 1400 Nivelles, Brabant wallon",50.5886574,4.3308649
12346,14209.0,Appareil fixe-Vast apparaat,Rue grande ,,7000,Mons ,Provincie Henegouwen,bureau,Non-Nee,Non-Nee,,"Rue grande , 7000 Mons , Hainaut",50.4923617,3.9730712
12347,14210.0,Appareil fixe-Vast apparaat,Rue de binche ,9.0,6540,Lobbes,Provincie Henegouwen,bureau ,Non-Nee,Non-Nee,,"Rue de binche , 6540 Lobbes, Hainaut",50.3648117,4.2462825
12348,14211.0,Appareil fixe-Vast apparaat,Rue de grand courant,18.0,7033,Mons,Provincie Henegouwen,bureau,Non-Nee,Non-Nee,,"Rue de grand courant, 7033 Mons, Hainaut",50.446818,3.9234524
12349,14212.0,Appareil fixe-Vast apparaat,Rue de l economie,,5020,Namur ,Provincie Namen,bureau ,Non-Nee,Non-Nee,,"Rue de l economie, 5020 Namur , Hainaut",50.4928555,4.7944568
12350,14213.0,Appareil fixe-Vast apparaat,Rue de l economie ,,5020,Namur ,Provincie Namen,Station Formation ,Non-Nee,Non-Nee,,"Rue de l economie , 5020 Namur , Namur",50.4928555,4.7944568
12351,14214.0,Appareil fixe-Vast apparaat,Bovigny 101,101.0,6671,Gouvy ,Provincie Luxemburg,bureau du chef ,Non-Nee,Non-Nee,,"Bovigny 101, 6671 Gouvy , Luxembourg",50.2194047,5.915515999999999
12352,14215.0,Appareil fixe-Vast apparaat,Avenue de norvège,43.0,4960,Malmedy ,Provincie Luik,bureau du chef,Non-Nee,Non-Nee,,"Avenue de norvège, 4960 Malmedy , Liège",50.4143649,5.9997464
12353,14216.0,Appareil fixe-Vast apparaat,Route de gérase ,8.0,6723,Habay ,Provincie Luxemburg,bureau ,Non-Nee,Non-Nee,,"Route de gérase , 6723 Habay , Luxembourg",49.7063482,5.6201529
12354,14217.0,Appareil fixe-Vast apparaat,Zone artisinal ,,6700,Arlon ,Provincie Luxemburg,espace public,Oui-Ja,Oui-Ja,,"Zone artisinal , 6700 Arlon , Luxembourg",49.650364,5.8223872
12355,14218.0,Appareil fixe-Vast apparaat,Avenue de l indenpendance ,91.0,4020,Liège,Provincie Luik,bureau chef ,Non-Nee,Non-Nee,,"Avenue de l indenpendance , 4020 Liège, Liège",50.6630668,5.6474068
12356,14219.0,Appareil fixe-Vast apparaat,Rue de l expansion ,12.0,4460,Grace hollogne ,Provincie Luik,bureau du chef ,Non-Nee,Non-Nee,,"Rue de l expansion , 4460 Grace hollogne , Liège",50.6503202,5.4951206
12357,14220.0,Appareil fixe-Vast apparaat,Hoogstraat ,16.0,3580,Beringen,Provincie Limburg,Buitenkast,Oui-Ja,Oui-Ja,,"Hoogstraat , 3580 Beringen, Limburg",51.0483237,5.222905
12358,14221.0,Appareil fixe-Vast apparaat,Bleyveldstraat ,,3220,Hoegaarden,Provincie Vlaams-Brabant,Naast lift bij toiletten,Non-Nee,Non-Nee,,"Bleyveldstraat , 3220 Hoegaarden, Limburg",50.7721883,4.9081083
